16.22	4458.51
16.23	4469.35
16.24	4480.21
16.25	4491.09
16.26	4501.99
16.27	4512.91
16.28	4523.85
16.29	4534.81
16.3	4545.79
16.31	4556.79
16.32	4567.81
16.33	4578.85
16.34	4589.91
16.35	4600.99
16.36	4612.09
16.37	4623.21
16.38	4634.36
16.39	4645.52
16.4	4656.7
16.41	4667.9
16.42	4679.12
16.43	4690.36
16.44	4701.63
16.45	4712.91
16.46	4724.21
16.47	4735.54
16.48	4746.88
16.49	4758.24
16.5	4769.63
16.51	4781.03
16.52	4792.46
16.53	4803.91
16.54	4815.37
16.55	4826.86
16.56	4838.37
16.57	4849.9
16.58	4861.45
16.59	4873.02
16.6	4884.61
16.61	4896.22
16.62	4907.86
16.63	4919.51
16.64	4931.19
16.65	4942.88
16.66	4954.6
16.67	4966.33
16.68	4978.09
16.69	4989.87
16.7	5001.67
16.71	5013.49
16.72	5025.34
16.73	5037.2
16.74	5049.08
16.75	5060.99
16.76	5072.92
16.77	5084.86
16.78	5096.83
16.79	5108.82
16.8	5120.83
16.81	5132.87
16.82	5144.92
16.83	5157
16.84	5169.09
16.85	5181.21
16.86	5193.35
16.87	5205.51
16.88	5217.69
16.89	5229.9
16.9	5242.12
16.91	5254.37
16.92	5266.64
16.93	5278.93
16.94	5291.24
16.95	5303.57
16.96	5315.93
16.97	5328.3
16.98	5340.7
16.99	5353.12
17	5365.56
17.01	5378.03
17.02	5390.51
17.03	5403.02
17.04	5415.55
17.05	5428.1
17.06	5440.67
17.07	5453.26
17.08	5465.88
17.09	5478.52
17.1	5491.18
17.11	5503.86
17.12	5516.57
17.13	5529.29
17.14	5542.04
17.15	5554.81
17.16	5567.61
17.17	5580.42
17.18	5593.26
17.19	5606.12
17.2	5619
17.21	5631.91
17.22	5644.83
17.23	5657.78
17.24	5670.75
17.25	5683.75
17.26	5696.76
17.27	5709.8
17.28	5722.86
17.29	5735.95
17.3	5749.05
17.31	5762.18
17.32	5775.33
17.33	5788.5
17.34	5801.7
17.35	5814.92
17.36	5828.16
17.37	5841.43
17.38	5854.71
17.39	5868.02
17.4	5881.36
17.41	5894.71
17.42	5908.09
17.43	5921.49
17.44	5934.92
17.45	5948.36
17.46	5961.83
17.47	5975.32
17.48	5988.84
17.49	6002.38
17.5	6015.94
17.51	6029.53
17.52	6043.13
17.53	6056.77
17.54	6070.42
17.55	6084.1
17.56	6097.8
17.57	6111.52
17.58	6125.27
17.59	6139.04
17.6	6152.83
17.61	6166.65
17.62	6180.49
17.63	6194.36
17.64	6208.24
17.65	6222.15
17.66	6236.09
17.67	6250.04
17.68	6264.03
17.69	6278.03
17.7	6292.06
17.71	6306.11
17.72	6320.19
17.73	6334.29
17.74	6348.41
17.75	6362.55
17.76	6376.73
17.77	6390.92
17.78	6405.14
17.79	6419.38
17.8	6433.64
17.81	6447.93
17.82	6462.25
17.83	6476.58
17.84	6490.94
17.85	6505.33
17.86	6519.74
17.87	6534.17
17.88	6548.63
17.89	6563.11
17.9	6577.62
17.91	6592.14
17.92	6606.7
17.93	6621.28
17.94	6635.88
17.95	6650.5
17.96	6665.15
17.97	6679.83
17.98	6694.53
17.99	6709.25
18	6724
18.01	6738.77
18.02	6753.57
18.03	6768.39
18.04	6783.24
18.05	6798.11
18.06	6813
18.07	6827.92
18.08	6842.86
18.09	6857.83
18.1	6872.82
18.11	6887.84
18.12	6902.88
18.13	6917.95
18.14	6933.04
18.15	6948.16
18.16	6963.3
18.17	6978.47
18.18	6993.66
18.19	7008.88
18.2	7024.12
18.21	7039.38
18.22	7054.67
18.23	7069.99
18.24	7085.33
18.25	7100.7
18.26	7116.09
18.27	7131.5
18.28	7146.94
18.29	7162.41
18.3	7177.9
18.31	7193.42
18.32	7208.96
18.33	7224.53
18.34	7240.12
18.35	7255.74
18.36	7271.38
18.37	7287.05
18.38	7302.75
18.39	7318.46
18.4	7334.21
18.41	7349.98
18.42	7365.78
18.43	7381.6
18.44	7397.44
18.45	7413.32
18.46	7429.22
18.47	7445.14
18.48	7461.09
18.49	7477.07
18.5	7493.07
18.51	7509.09
18.52	7525.15
18.53	7541.22
18.54	7557.33
18.55	7573.46
18.56	7589.62
18.57	7605.8
18.58	7622.01
18.59	7638.24
18.6	7654.5
18.61	7670.79
18.62	7687.1
18.63	7703.44
18.64	7719.8
18.65	7736.19
18.66	7752.61
18.67	7769.05
18.68	7785.52
18.69	7802.02
18.7	7818.54
18.71	7835.09
18.72	7851.66
18.73	7868.26
18.74	7884.89
18.75	7901.54
18.76	7918.22
18.77	7934.93
18.78	7951.66
18.79	7968.42
18.8	7985.21
18.81	8002.02
18.82	8018.86
18.83	8035.73
18.84	8052.62
18.85	8069.54
18.86	8086.49
18.87	8103.46
18.88	8120.46
18.89	8137.49
18.9	8154.54
18.91	8171.62
18.92	8188.73
18.93	8205.86
18.94	8223.03
18.95	8240.21
18.96	8257.43
18.97	8274.67
18.98	8291.94
18.99	8309.24
19	8326.56
19.01	8343.91
19.02	8361.29
19.03	8378.7
19.04	8396.13
19.05	8413.59
19.06	8431.08
19.07	8448.59
19.08	8466.13
19.09	8483.7
19.1	8501.3
19.11	8518.93
19.12	8536.58
19.13	8554.26
19.14	8571.96
19.15	8589.7
19.16	8607.46
19.17	8625.25
19.18	8643.07
19.19	8660.91
19.2	8678.79
19.21	8696.69
19.22	8714.61
19.23	8732.57
19.24	8750.55
19.25	8768.57
19.26	8786.61
19.27	8804.67
19.28	8822.77
19.29	8840.89
19.3	8859.05
19.31	8877.22
19.32	8895.43
19.33	8913.67
19.34	8931.93
19.35	8950.22
19.36	8968.54
19.37	8986.89
19.38	9005.27
19.39	9023.67
19.4	9042.11
19.41	9060.57
19.42	9079.06
19.43	9097.58
19.44	9116.12
19.45	9134.7
19.46	9153.3
19.47	9171.94
19.48	9190.6
19.49	9209.29
19.5	9228
19.51	9246.75
19.52	9265.53
19.53	9284.33
19.54	9303.16
19.55	9322.02
19.56	9340.91
19.57	9359.83
19.58	9378.78
19.59	9397.76
19.6	9416.76
19.61	9435.8
19.62	9454.86
19.63	9473.95
19.64	9493.07
19.65	9512.22
19.66	9531.4
19.67	9550.61
19.68	9569.85
19.69	9589.11
19.7	9608.41
19.71	9627.74
19.72	9647.09
19.73	9666.47
19.74	9685.89
19.75	9705.33
19.76	9724.8
19.77	9744.3
19.78	9763.83
19.79	9783.39
19.8	9802.98
19.81	9822.6
19.82	9842.25
19.83	9861.92
19.84	9881.63
19.85	9901.37
19.86	9921.14
19.87	9940.93
19.88	9960.76
19.89	9980.61
19.9	10000.5
19.91	10020.4
19.92	10040.4
19.93	10060.3
19.94	10080.3
19.95	10100.4
19.96	10120.4
19.97	10140.5
19.98	10160.7
19.99	10180.8
